,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Hour,AmountToBalanceRatio,TransactionEfficiency,Cluster
1412,33.650000000000006,2023-09-18 17:18:03,Credit,New York,Online,63,Doctor,146.0,1,12719.93,2024-11-04 08:07:24,17.0,0.0026452468490904338,0.22891156462585038,0
1413,362.68,2023-01-16 18:02:19,Credit,Miami,ATM,63,Retired,137.0,1,2040.77,2024-11-04 08:06:30,18.0,0.17763019341061925,2.6281159420289857,0
1414,73.23000000000002,2023-06-23 16:41:27,Debit,San Francisco,Branch,20,Student,172.0,1,1309.85,2024-11-04 08:12:22,16.0,0.055864515390776984,0.4232947976878614,0
1415,654.49,2023-11-20 16:31:36,Credit,Austin,Online,25,Student,104.0,1,164.60999999999967,2024-11-04 08:08:39,16.0,3.951995652436447,6.233238095238095,1
1416,18.56000000000003,2023-04-24 17:04:21,Credit,Memphis,Branch,49,Engineer,161.0,1,4230.37,2024-11-04 08:07:40,17.0,0.0043862862382632595,0.11456790123456795,0
1417,389.05000000000007,2023-01-06 17:35:08,Debit,Dallas,ATM,27,Student,41.0,1,761.0,2024-11-04 08:11:28,17.0,0.5105643044619422,9.263095238095238,0
1418,7.3799999999999955,2023-03-15 16:47:45,Debit,Houston,Online,67,Retired,105.0,1,2923.83,2024-11-04 08:10:18,16.0,0.0025232235719682833,0.06962264150943387,0
1419,109.48,2023-06-26 17:38:22,Debit,Baltimore,Online,61,Retired,93.0,1,7372.47,2024-11-04 08:07:26,17.0,0.014847826057473618,1.1646808510638298,0
1420,66.91,2023-01-30 18:47:17,Debit,Seattle,ATM,39,Doctor,85.0,1,871.0999999999999,2024-11-04 08:10:19,18.0,0.07672285288384359,0.7780232558139535,0
1421,335.48,2023-03-02 16:06:18,Debit,Oklahoma City,Branch,45,Engineer,155.0,1,3023.16,2024-11-04 08:06:45,16.0,0.11093328395323,2.1505128205128208,0
1422,38.140000000000015,2023-12-28 16:51:20,Debit,Albuquerque,Online,19,Student,174.0,1,1119.21,2024-11-04 08:09:59,16.0,0.03404718758090001,0.21794285714285722,0
1423,913.49125,2023-12-20 18:12:25,Debit,Detroit,Branch,60,Doctor,173.0,1,11833.73,2024-11-04 08:09:33,18.0,0.07718733338234164,5.249949712643678,0
1424,360.02,2023-02-09 16:29:06,Debit,Dallas,Online,68,Retired,68.0,1,6400.59,2024-11-04 08:08:53,16.0,0.05623915308540534,5.217681159420289,0
1425,567.71,2023-02-06 18:39:23,Debit,Memphis,Online,63,Doctor,80.0,1,13884.24,2024-11-04 08:10:40,18.0,0.040885861533542095,7.008765432098766,0
1426,218.19,2023-05-23 16:29:31,Debit,Austin,ATM,19,Student,185.0,1,620.8299999999999,2024-11-04 08:10:27,16.0,0.3508836820352829,1.1730645161290323,0
1427,209.99,2023-09-07 17:19:21,Debit,Denver,ATM,19,Student,40.0,1,1938.0100000000002,2024-11-04 08:11:39,17.0,0.108297533277291,5.121707317073171,0
1428,11.02000000000001,2023-11-13 16:32:53,Debit,Tucson,Branch,19,Student,280.0,1,964.7899999999995,2024-11-04 08:06:56,16.0,0.011410348005259946,0.03921708185053374,0
1429,83.43000000000002,2023-05-30 16:28:48,Debit,New York,Online,56,Retired,109.0,1,1870.1599999999999,2024-11-04 08:11:40,16.0,0.044587314820752906,0.7584545454545455,0
1430,344.97,2023-03-20 17:30:52,Debit,Austin,Online,34,Doctor,106.0,1,5577.94,2024-11-04 08:09:39,17.0,0.061834326950997866,3.2240186915887854,0
1431,172.29,2023-01-30 17:22:39,Debit,El Paso,ATM,36,Engineer,283.0,1,8700.8,2024-11-04 08:08:42,17.0,0.019799351858236225,0.6066549295774648,0
1432,195.54,2023-07-17 16:05:23,Debit,Omaha,Online,60,Retired,255.0,1,2794.66,2024-11-04 08:09:01,16.0,0.0699441276836239,0.7638281249999999,0
1433,101.23,2023-08-04 18:34:01,Debit,Colorado Springs,Online,45,Engineer,87.0,1,6169.71,2024-11-04 08:06:42,18.0,0.016404919369083948,1.1503409090909091,0
1434,180.46,2023-03-13 16:26:30,Debit,Fresno,ATM,25,Student,34.0,1,831.7499999999995,2024-11-04 08:11:23,16.0,0.21670369258480937,5.156000000000001,0
1435,692.55,2023-03-07 16:51:37,Debit,Charlotte,Branch,53,Retired,109.0,1,2451.56,2024-11-04 08:12:17,16.0,0.28237841276054404,6.29590909090909,0
1436,147.31,2023-06-12 17:10:27,Credit,Mesa,Online,34,Doctor,92.0,1,13625.52,2024-11-04 08:07:58,17.0,0.010810537099714385,1.583978494623656,0
1437,107.48,2023-02-07 17:38:18,Debit,Los Angeles,Branch,20,Student,103.0,1,1379.3899999999999,2024-11-04 08:12:07,17.0,0.07786205347764037,1.0334615384615384,0
1438,913.49125,2023-09-15 17:31:42,Credit,Columbus,Online,62,Doctor,83.0,1,11498.01,2024-11-04 08:10:52,17.0,0.0794408605610396,10.874895833333333,0
1439,81.50999999999999,2023-08-10 16:10:22,Debit,Washington,Branch,25,Student,97.0,1,865.4899999999998,2024-11-04 08:07:15,16.0,0.09406917563964963,0.831734693877551,0
1440,365.48,2023-05-22 17:59:02,Credit,Seattle,Online,76,Retired,216.0,1,7147.4,2024-11-04 08:10:38,17.0,0.05112752504056852,1.6842396313364056,0
1441,491.1,2023-06-05 16:08:37,Credit,Houston,Online,35,Engineer,125.0,1,7833.85,2024-11-04 08:07:32,16.0,0.06268148081967108,3.897619047619048,0
1442,452.8,2023-11-24 16:45:11,Debit,Los Angeles,Branch,80,Retired,151.0,1,4840.67,2024-11-04 08:07:34,16.0,0.09352145024340774,2.9789473684210526,0
1443,645.04,2023-12-22 17:08:55,Debit,Memphis,Branch,70,Retired,78.0,1,7361.47,2024-11-04 08:07:29,17.0,0.08761190198398092,8.16506329113924,0
1444,169.28,2023-03-27 18:08:06,Debit,Philadelphia,Branch,45,Doctor,114.0,1,5128.44,2024-11-04 08:11:54,18.0,0.03300165320190898,1.472,0
1445,88.42,2023-10-18 16:28:19,Debit,El Paso,ATM,62,Doctor,91.0,1,12381.45,2024-11-04 08:09:15,16.0,0.007140751628312653,0.9610869565217391,0
1446,155.53,2023-03-24 17:04:32,Debit,Baltimore,ATM,29,Engineer,66.0,1,4008.05,2024-11-04 08:08:36,17.0,0.03879472693032015,2.3213432835820895,0
1447,913.49125,2023-12-04 16:16:19,Debit,Milwaukee,Online,43,Engineer,300.0,1,3493.13,2024-11-04 08:10:11,16.0,0.261435965462075,3.034854651162791,0
1448,39.24000000000001,2023-11-14 18:33:32,Debit,Dallas,ATM,77,Retired,106.0,1,6462.41,2024-11-04 08:11:18,18.0,0.006071098692485864,0.3667289719626168,0
1449,152.01,2023-02-23 16:41:55,Debit,Fort Worth,ATM,42,Engineer,111.0,3,4625.12,2024-11-04 08:11:14,16.0,0.03285906980363674,1.3572321428571428,0
1450,78.76999999999998,2023-05-08 18:36:59,Credit,Las Vegas,ATM,48,Engineer,50.0,1,6470.57,2024-11-04 08:06:41,18.0,0.0121716986759009,1.5445098039215686,0
1451,26.49999999999997,2023-02-08 16:42:59,Debit,Indianapolis,Online,48,Engineer,179.0,1,4854.83,2024-11-04 08:07:24,16.0,0.005457357444556339,0.14722222222222214,0
1452,83.62,2023-06-22 17:18:09,Debit,Raleigh,ATM,48,Doctor,146.0,1,12652.22,2024-11-04 08:12:06,17.0,0.006608594492152987,0.5688435374149661,0
1453,142.78,2023-05-09 16:40:52,Debit,San Diego,Branch,68,Doctor,150.0,1,11705.88,2024-11-04 08:12:22,16.0,0.012196246993221083,0.9455629139072849,0
1454,55.99000000000001,2023-11-13 16:16:24,Debit,El Paso,ATM,35,Doctor,95.0,1,932.6100000000001,2024-11-04 08:07:20,16.0,0.05997150844571074,0.5832291666666667,0
1455,774.48,2023-03-06 16:12:45,Debit,Louisville,Branch,61,Doctor,31.0,1,11613.58,2024-11-04 08:08:33,16.0,0.0666817052360051,24.2025,0
1456,105.37,2023-05-11 18:31:20,Debit,Sacramento,ATM,25,Student,160.0,1,1068.5500000000006,2024-11-04 08:09:44,18.0,0.09851806834650087,0.6544720496894412,0
1457,118.83,2023-06-26 16:10:25,Debit,Virginia Beach,Online,28,Student,295.0,1,1616.2999999999997,2024-11-04 08:08:28,16.0,0.07347430903357448,0.4014527027027026,0
1458,46.22,2023-11-13 16:41:09,Debit,San Jose,Branch,23,Student,217.0,1,471.27999999999975,2024-11-04 08:08:59,16.0,0.09786567290590328,0.21201834862385316,0
1459,659.71,2023-05-05 16:10:24,Credit,San Jose,Branch,21,Student,148.0,1,106.85999999999967,2024-11-04 08:09:32,16.0,6.116354533654738,4.42758389261745,1
1460,377.97,2023-11-17 16:50:08,Debit,Miami,Online,72,Retired,160.0,1,2457.1,2024-11-04 08:11:04,16.0,0.15376510312843256,2.347639751552795,0
1461,114.1,2023-05-22 17:45:02,Debit,Boston,Branch,69,Retired,148.0,1,5882.12,2024-11-04 08:11:19,17.0,0.01939447096098669,0.765771812080537,0
1462,11.300000000000011,2023-12-01 16:33:43,Credit,Louisville,Online,55,Retired,41.0,1,1938.9899999999998,2024-11-04 08:09:25,16.0,0.005824772292640681,0.269047619047619,0
1463,95.5,2023-05-22 16:24:02,Debit,Omaha,Online,57,Retired,17.0,1,4079.09,2024-11-04 08:08:19,16.0,0.0234063464286327,5.305555555555555,0
1464,130.93,2023-02-08 16:52:09,Credit,Houston,Branch,28,Engineer,149.0,1,860.1200000000003,2024-11-04 08:11:18,16.0,0.15204617242660723,0.8728666666666667,0
1465,272.97,2023-04-17 18:42:04,Debit,Boston,Online,68,Retired,174.0,1,7811.31,2024-11-04 08:10:58,18.0,0.034941009765357495,1.5598285714285716,0
1466,73.35,2023-03-13 16:33:49,Debit,San Francisco,Branch,24,Student,47.0,1,1181.8400000000001,2024-11-04 08:09:57,16.0,0.062011768286496904,1.528125,0
1467,29.939999999999998,2023-10-13 16:22:08,Debit,San Francisco,ATM,58,Doctor,243.0,1,10915.54,2024-11-04 08:12:01,16.0,0.002742627242697776,0.12270491803278682,0
1468,307.24,2023-11-02 16:05:49,Debit,San Jose,ATM,19,Student,136.0,2,1670.7200000000003,2024-11-04 08:09:50,16.0,0.18378675854808224,2.2426277372262775,0
1469,50.52000000000001,2023-10-16 16:29:39,Debit,Boston,Online,20,Student,140.0,1,1121.19,2024-11-04 08:09:12,16.0,0.04501911441021574,0.35829787234042554,0
1470,820.46,2023-04-03 16:22:48,Credit,Fort Worth,Online,53,Engineer,243.0,1,5621.86,2024-11-04 08:10:23,16.0,0.14591506813258734,3.3625409836065576,0
1471,153.07,2023-04-03 18:37:57,Debit,Detroit,ATM,56,Engineer,116.0,1,8873.43,2024-11-04 08:12:06,18.0,0.017248431730263233,1.3082905982905981,0
1472,52.94,2023-06-12 17:36:25,Debit,Tucson,Branch,41,Doctor,146.0,1,6990.92,2024-11-04 08:11:08,17.0,0.007571596929026647,0.36013605442176866,0
1473,384.41,2023-04-17 16:53:29,Debit,Jacksonville,ATM,60,Engineer,65.0,1,7831.56,2024-11-04 08:10:13,16.0,0.04907846221414199,5.824393939393941,0
1474,235.42,2023-07-10 18:34:22,Debit,Phoenix,Branch,51,Retired,175.0,1,6173.23,2024-11-04 08:11:06,18.0,0.03812945095987678,1.3376136363636364,0
1475,114.23,2023-06-07 17:35:50,Debit,Dallas,ATM,56,Doctor,64.0,1,9523.72,2024-11-04 08:06:35,17.0,0.011993003468868377,1.7573846153846155,0
1476,12.620000000000005,2023-05-05 16:35:44,Debit,El Paso,Branch,33,Doctor,61.0,1,6420.47,2024-11-04 08:09:03,16.0,0.001965282092729545,0.20354838709677425,0
1477,913.49125,2023-12-22 18:24:01,Debit,Fort Worth,ATM,23,Student,145.0,1,1146.0900000000001,2024-11-04 08:07:23,18.0,0.7963553426496615,6.256789383561644,0
1478,373.52,2023-09-25 16:23:23,Debit,Colorado Springs,ATM,35,Engineer,235.0,1,6430.41,2024-11-04 08:11:16,16.0,0.058077466683044615,1.5827118644067797,0
1479,336.05,2023-04-24 17:18:18,Debit,San Antonio,Branch,28,Student,164.0,1,1635.0500000000006,2024-11-04 08:12:13,17.0,0.20540325784664287,2.0366666666666666,0
1480,366.93,2023-12-11 18:43:00,Debit,Houston,Online,66,Retired,33.0,1,6697.79,2024-11-04 08:11:33,18.0,0.05477556394513039,10.792058823529413,0
1481,112.27,2023-10-19 17:34:53,Debit,Seattle,Branch,58,Doctor,102.0,1,7369.89,2024-11-04 08:11:23,17.0,0.015231539203542581,1.0899999999999999,0
1482,494.96,2023-03-31 16:34:38,Debit,Sacramento,ATM,40,Engineer,132.0,1,6903.68,2024-11-04 08:08:34,16.0,0.07168471239796775,3.721503759398496,0
1483,561.58,2023-06-23 17:38:26,Debit,Sacramento,Online,65,Doctor,23.0,1,11748.86,2024-11-04 08:06:32,17.0,0.047794612020909184,23.39916666666667,0
1484,440.94,2023-09-13 18:38:27,Debit,San Antonio,Online,42,Doctor,148.0,1,7303.23,2024-11-04 08:11:22,18.0,0.06036775950373962,2.9593288590604026,0
1485,71.9,2023-02-20 16:28:39,Debit,Los Angeles,Branch,29,Doctor,51.0,1,10619.35,2024-11-04 08:12:07,16.0,0.006770021703616173,1.3826923076923079,0
1486,256.66,2023-07-17 17:08:03,Credit,Raleigh,Online,54,Retired,137.0,1,1794.5,2024-11-04 08:06:55,17.0,0.1429462545252019,1.8598550724637684,0
1487,166.55,2023-07-13 17:51:44,Credit,Houston,Branch,59,Doctor,99.0,1,12970.21,2024-11-04 08:09:36,17.0,0.012839974065642301,1.6655000000000002,0
1488,276.26,2023-02-13 17:04:50,Debit,Louisville,Branch,56,Doctor,143.0,1,120.89000000000033,2024-11-04 08:11:47,17.0,2.2664697678234473,1.9184722222222221,2
1489,35.460000000000036,2023-07-18 16:38:11,Debit,Indianapolis,ATM,67,Doctor,164.0,1,5692.31,2024-11-04 08:10:12,16.0,0.006228362762610851,0.21490909090909094,0
1490,38.140000000000015,2023-04-07 16:16:00,Debit,Portland,Branch,50,Engineer,165.0,1,9879.87,2024-11-04 08:07:16,16.0,0.0038599839892641055,0.22975903614457827,0
1491,506.26,2023-12-18 18:26:07,Credit,Baltimore,ATM,64,Retired,86.0,1,6266.65,2024-11-04 08:11:53,18.0,0.08077349564828923,5.819080459770115,0
1492,736.32,2023-04-12 17:06:06,Debit,Indianapolis,Online,31,Doctor,28.0,1,14268.95,2024-11-04 08:10:23,17.0,0.05159933987154825,25.39034482758621,0
1493,389.43,2023-11-27 18:01:47,Credit,Austin,ATM,52,Engineer,151.0,1,6449.83,2024-11-04 08:10:57,18.0,0.060368975775210325,2.5620394736842105,0
1494,25.579999999999984,2023-11-16 16:33:22,Debit,Omaha,ATM,60,Engineer,166.0,1,6741.41,2024-11-04 08:06:29,16.0,0.003793895654521158,0.1531736526946108,0
1495,446.1,2023-09-19 17:45:19,Debit,Seattle,ATM,25,Student,243.0,1,1008.44,2024-11-04 08:08:30,17.0,0.4419281978126486,1.8282786885245903,0
1496,147.74,2023-09-05 16:52:06,Debit,Raleigh,Branch,23,Student,15.0,1,1711.7799999999997,2024-11-04 08:12:18,16.0,0.0862574294421934,9.23375,0
1497,913.49125,2023-02-20 16:36:36,Debit,San Francisco,ATM,26,Student,254.0,1,1821.0,2024-11-04 08:09:05,16.0,0.5013673161361142,3.5823186274509804,0
1498,46.22999999999999,2023-05-29 17:45:26,Debit,Fresno,Online,77,Retired,282.0,1,5107.75,2024-11-04 08:09:46,17.0,0.009049180327868854,0.16335689045936386,0
1499,265.37,2023-05-26 17:56:17,Debit,Washington,Branch,33,Engineer,77.0,1,5229.95,2024-11-04 08:09:20,17.0,0.050730746805073654,3.4021794871794873,0
1500,342.57,2023-02-03 17:10:00,Debit,Boston,Online,20,Student,91.0,1,339.15999999999985,2024-11-04 08:09:51,17.0,1.007084901222954,3.723586956521739,0
1501,417.26,2023-02-27 17:01:24,Credit,New York,Online,32,Doctor,45.0,1,10442.48,2024-11-04 08:11:53,17.0,0.039954114911887606,9.070869565217391,0
1502,33.629999999999995,2023-11-03 16:50:08,Debit,Columbus,Online,63,Retired,76.0,1,4324.4,2024-11-04 08:10:52,16.0,0.007775003467887363,0.43675324675324667,0
1503,64.57999999999998,2023-12-04 18:06:30,Debit,El Paso,Branch,55,Retired,173.0,1,6292.29,2024-11-04 08:11:27,18.0,0.01026172320042458,0.3711494252873564,0
1504,23.22999999999999,2023-04-20 16:34:59,Credit,Miami,Branch,21,Student,122.0,1,269.0100000000002,2024-11-04 08:09:54,16.0,0.086033850598126,0.18886178861788627,0
1505,160.52,2023-08-07 16:15:05,Credit,Jacksonville,ATM,78,Retired,112.0,1,5379.25,2024-11-04 08:07:59,16.0,0.0298350448399238,1.4205309734513276,0
1506,278.88,2023-09-29 16:53:14,Debit,Kansas City,Branch,64,Doctor,179.0,2,1334.0900000000001,2024-11-04 08:09:44,16.0,0.20888479428353146,1.5493333333333332,0
1507,285.49,2023-08-11 18:42:10,Credit,Charlotte,Branch,53,Doctor,109.0,1,6366.84,2024-11-04 08:12:14,18.0,0.04483309882157843,2.5953636363636363,0
1508,71.87,2023-01-16 18:03:02,Debit,Nashville,ATM,22,Student,258.0,1,1839.1,2024-11-04 08:12:07,18.0,0.03905765990978752,0.2774903474903474,0
1509,308.8,2023-12-26 16:08:51,Debit,Baltimore,ATM,53,Retired,41.0,1,3966.54,2024-11-04 08:09:59,16.0,0.0778316034620949,7.352380952380953,0
1510,135.35,2023-07-28 18:42:51,Debit,Houston,Branch,33,Engineer,82.0,1,9983.36,2024-11-04 08:07:24,18.0,0.01355620189977124,1.630722891566265,0
1511,288.43,2023-05-08 16:37:53,Debit,Phoenix,Branch,66,Retired,72.0,1,4577.09,2024-11-04 08:09:00,16.0,0.06300225639950285,3.951095890410959,0
1512,147.46,2023-10-12 16:58:25,Credit,Albuquerque,Online,65,Doctor,205.0,1,7458.03,2024-11-04 08:11:31,16.0,0.019769326574635038,0.7158252427184466,0
1513,214.15,2023-10-30 17:07:54,Debit,Detroit,Branch,32,Engineer,217.0,1,6397.29,2024-11-04 08:10:59,17.0,0.033469880233624925,0.9823394495412844,0
1514,71.34,2023-08-28 16:00:00,Debit,Miami,Online,49,Engineer,144.0,3,6345.03,2024-11-04 08:09:43,16.0,0.01124167392842454,0.492,0
1515,170.36,2023-03-27 16:56:29,Debit,Indianapolis,ATM,30,Doctor,118.0,1,6034.73,2024-11-04 08:09:24,16.0,0.0282252519579239,1.4315966386554624,0
1516,913.49125,2023-12-18 17:22:16,Debit,Raleigh,ATM,53,Engineer,32.0,1,765.81,2024-11-04 08:08:58,17.0,1.1912876070995424,27.681553030303032,2
1517,736.53,2023-05-10 17:05:08,Debit,Philadelphia,ATM,55,Engineer,120.0,1,9826.26,2024-11-04 08:09:38,17.0,0.07494764563062338,6.087024793388428,0
1518,213.42,2023-07-27 17:30:14,Debit,Columbus,ATM,45,Engineer,17.0,1,3736.38,2024-11-04 08:11:26,17.0,0.05710417458219394,11.856666666666666,0
1519,94.09,2023-09-12 16:32:09,Debit,Miami,Branch,27,Student,203.0,1,646.8499999999995,2024-11-04 08:10:29,16.0,0.14523423632013582,0.4612254901960784,0
1520,91.23,2023-05-15 16:13:54,Debit,Boston,ATM,72,Retired,86.0,1,6385.12,2024-11-04 08:08:29,16.0,0.014285669545827516,1.0486206896551724,0
1521,263.92,2023-07-26 17:56:54,Credit,San Diego,Branch,57,Retired,233.0,1,4161.71,2024-11-04 08:10:43,17.0,0.06340100559491293,1.127863247863248,0
1522,77.5,2023-05-23 16:44:55,Credit,Fort Worth,Online,51,Doctor,201.0,1,11079.77,2024-11-04 08:08:15,16.0,0.0069940987855537096,0.3836633663366338,0
1523,3.6500000000000057,2023-02-13 17:48:36,Debit,Miami,Online,69,Doctor,146.0,1,10017.11,2024-11-04 08:11:01,17.0,0.0003643401799341417,0.024829931972789154,0
1524,43.87999999999997,2023-11-13 17:43:37,Credit,Seattle,Online,26,Student,251.0,1,1644.0900000000001,2024-11-04 08:08:21,17.0,0.026673312706295707,0.17412698412698413,0
1525,591.98,2023-04-28 16:32:10,Debit,El Paso,ATM,28,Student,132.0,1,387.64999999999964,2024-11-04 08:07:44,16.0,1.523169947253313,4.450977443609022,2
1526,224.79,2023-08-22 16:34:34,Debit,Boston,Online,18,Student,129.0,1,528.3800000000001,2024-11-04 08:10:25,16.0,0.42462881106199707,1.729153846153846,0
1527,64.30000000000001,2023-09-04 17:36:40,Debit,Louisville,ATM,55,Retired,67.0,1,7530.3,2024-11-04 08:11:58,17.0,0.00853770265425624,0.9455882352941177,0
1528,111.79,2023-12-26 17:40:23,Debit,Jacksonville,Online,62,Doctor,49.0,1,10887.59,2024-11-04 08:11:34,17.0,0.010266710382152329,2.2358000000000002,0
1529,913.49125,2023-03-20 16:48:00,Debit,San Francisco,ATM,59,Retired,153.0,1,7104.61,2024-11-04 08:10:20,16.0,0.12855915959361688,5.9317613636363635,0
1530,613.7,2023-02-22 17:33:56,Credit,Fort Worth,Branch,61,Retired,37.0,1,7307.11,2024-11-04 08:10:53,17.0,0.08397520015434909,16.150000000000002,0
1531,26.069999999999993,2023-03-16 17:00:29,Debit,Baltimore,Branch,20,Student,19.0,3,349.97999999999956,2024-11-04 08:10:16,17.0,0.0742777366231694,1.3035,0
1532,170.45,2023-01-05 16:56:49,Debit,San Francisco,Branch,60,Engineer,199.0,1,2284.41,2024-11-04 08:09:17,16.0,0.07458180370261791,0.85225,0
1533,344.27,2023-09-19 17:23:14,Debit,San Antonio,Branch,22,Student,123.0,1,1918.3599999999997,2024-11-04 08:09:37,17.0,0.17936708069356455,2.7763709677419355,0
1534,872.72,2023-04-24 16:47:17,Debit,Washington,Online,22,Student,288.0,1,503.0100000000002,2024-11-04 08:10:49,16.0,1.731552945378068,3.019792387543253,2
1535,292.95,2023-02-16 16:23:11,Debit,Memphis,Branch,37,Engineer,56.0,1,1216.9099999999999,2024-11-04 08:11:13,16.0,0.240535014902579,5.139473684210526,0
1536,28.43999999999997,2023-08-31 17:43:38,Debit,Fresno,ATM,18,Student,243.0,1,1071.0399999999995,2024-11-04 08:09:03,17.0,0.026528860863400623,0.11655737704918034,0
1537,209.02,2023-03-03 17:08:36,Debit,El Paso,ATM,21,Student,74.0,1,187.89999999999964,2024-11-04 08:11:19,17.0,1.1065113816834304,2.7869333333333333,0
1538,20.05000000000001,2023-11-29 17:43:51,Debit,Chicago,ATM,72,Retired,171.0,1,7145.67,2024-11-04 08:08:00,17.0,0.0028055024228067077,0.11656976744186043,0
1539,175.02,2023-04-10 16:23:53,Debit,Phoenix,Online,28,Student,71.0,1,1493.88,2024-11-04 08:09:21,16.0,0.11707963180991116,2.4308333333333336,0
1540,89.50000000000001,2023-08-21 16:22:06,Credit,Louisville,Branch,41,Engineer,134.0,1,8658.95,2024-11-04 08:09:01,16.0,0.01033493264972661,0.662962962962963,0
1541,69.95999999999998,2023-10-16 17:43:00,Debit,Baltimore,Branch,28,Student,31.0,1,164.1199999999999,2024-11-04 08:08:13,17.0,0.42369186046511625,2.18625,0
1542,146.51,2023-01-25 17:12:17,Debit,Albuquerque,ATM,53,Engineer,68.0,1,7089.9,2024-11-04 08:10:39,17.0,0.020661693156016868,2.123333333333333,0
1543,376.78,2023-08-14 17:25:14,Credit,Nashville,Online,21,Student,88.0,1,841.6500000000001,2024-11-04 08:07:49,17.0,0.4471370082477897,4.233483146067416,0
1544,148.54,2023-12-22 16:25:16,Credit,Columbus,Branch,71,Retired,107.0,1,5677.05,2024-11-04 08:11:52,16.0,0.02616038957036306,1.3753703703703704,0
1545,388.77,2023-12-11 16:57:08,Credit,Jacksonville,Online,26,Student,30.0,1,1658.4899999999998,2024-11-04 08:11:05,16.0,0.23427076993534157,12.540967741935484,0
1546,100.37999999999998,2023-11-27 17:51:15,Debit,Seattle,Branch,63,Doctor,49.0,1,10171.68,2024-11-04 08:09:18,17.0,0.009867606176543448,2.0076,0
1547,137.23,2023-04-07 16:50:22,Debit,Fresno,Branch,64,Doctor,63.00000000000001,1,13847.99,2024-11-04 08:08:41,16.0,0.009909025856759228,2.14421875,0
1548,870.3,2023-08-28 17:56:39,Debit,San Jose,ATM,51,Retired,229.0,1,3688.98,2024-11-04 08:08:54,17.0,0.23585493688312675,3.7839130434782606,0
1549,458.94,2023-07-18 18:06:23,Debit,Detroit,Branch,52,Engineer,180.0,1,5619.95,2024-11-04 08:08:35,18.0,0.08164811997971873,2.5355801104972375,0
1550,327.35,2023-09-25 18:48:58,Credit,Memphis,Branch,20,Student,175.0,1,342.0799999999999,2024-11-04 08:11:19,18.0,0.9541506354203102,1.859943181818182,0
1551,757.15,2023-01-17 16:53:08,Debit,Raleigh,Online,53,Engineer,38.0,1,4702.86,2024-11-04 08:08:06,16.0,0.16096354908521937,19.414102564102564,0
1552,5.639999999999958,2023-03-08 16:57:30,Debit,Boston,Online,59,Doctor,47.0,1,12703.240000000002,2024-11-04 08:11:10,16.0,0.00044394627305529427,0.11749999999999994,0
1553,47.22999999999999,2023-08-03 18:18:56,Credit,Memphis,Online,73,Retired,160.0,1,6659.81,2024-11-04 08:11:07,18.0,0.0070907292056071256,0.29335403726708065,0
1554,239.41,2023-11-01 17:23:46,Credit,Baltimore,Online,42,Doctor,248.0,1,7860.65,2024-11-04 08:07:19,17.0,0.030452894748557873,0.9614859437751005,0
1555,7.47999999999999,2023-07-03 16:46:20,Debit,San Antonio,ATM,55,Engineer,29.0,1,1275.1999999999998,2024-11-04 08:12:21,16.0,0.005861150289923206,0.2493333333333334,0
1556,170.97,2023-05-01 17:04:30,Debit,Nashville,Branch,26,Student,292.0,1,1265.27,2024-11-04 08:07:51,17.0,0.13501859792935156,0.5835153583617747,0
1557,262.43,2023-06-13 17:26:54,Credit,San Diego,Online,37,Doctor,274.0,5,12841.01,2024-11-04 08:07:46,17.0,0.02043527454035622,0.9542909090909092,0
1558,659.15,2023-01-31 16:02:23,Debit,Boston,ATM,22,Student,204.0,1,1241.5900000000001,2024-11-04 08:06:24,16.0,0.5304645941139072,3.2153658536585366,0
1559,31.53,2023-12-20 17:15:14,Debit,Kansas City,Online,25,Student,283.0,1,874.9299999999998,2024-11-04 08:06:33,17.0,0.03599602707978949,0.11102112676056342,0
1560,111.65999999999998,2023-06-07 18:18:32,Credit,Washington,Online,48,Engineer,140.0,1,5716.72,2024-11-04 08:07:36,18.0,0.0195287632133088,0.7919148936170213,0
1561,250.01,2023-11-06 16:28:15,Debit,Kansas City,ATM,62,Retired,88.0,1,1541.48,2024-11-04 08:12:10,16.0,0.1620831388413464,2.8091011235955055,0
1562,554.1499999999999,2023-04-18 17:17:37,Debit,Raleigh,ATM,49,Doctor,108.0,1,14817.22,2024-11-04 08:12:11,17.0,0.03739652940771564,5.08394495412844,0
1563,598.66,2023-01-10 16:51:44,Credit,Charlotte,Branch,32,Engineer,222.0,1,2587.11,2024-11-04 08:11:41,16.0,0.2313116521322509,2.68457399103139,0
1564,28.379999999999995,2023-05-18 16:24:16,Debit,Sacramento,Branch,55,Doctor,98.0,1,173.69999999999982,2024-11-04 08:08:56,16.0,0.1624499141385232,0.2866666666666666,0
1565,16.80000000000001,2023-11-27 17:01:48,Debit,San Diego,ATM,49,Doctor,94.0,1,11847.07,2024-11-04 08:09:51,17.0,0.0014179524597677101,0.1768421052631579,0
1566,896.79,2023-11-06 16:35:59,Debit,Dallas,Online,33,Doctor,168.0,1,11146.739999999998,2024-11-04 08:06:45,16.0,0.08044590203933712,5.306449704142012,0
1567,159.0,2023-03-06 18:04:32,Debit,Las Vegas,ATM,49,Engineer,38.0,1,369.78999999999996,2024-11-04 08:08:35,18.0,0.4288141535640119,4.076923076923077,0
